Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,086304,2017,01,01,0.0,,Y
IDCJAC0009,086304,2017,01,02,0.0,,Y
IDCJAC0009,086304,2017,01,03,0.0,,Y
IDCJAC0009,086304,2017,01,04,0.0,,Y
IDCJAC0009,086304,2017,01,05,0.0,,Y
IDCJAC0009,086304,2017,01,06,0.0,,Y
IDCJAC0009,086304,2017,01,07,0.0,,Y
IDCJAC0009,086304,2017,01,08,0.0,,Y
IDCJAC0009,086304,2017,01,09,0.0,,Y
IDCJAC0009,086304,2017,01,10,0.0,,Y
IDCJAC0009,086304,2017,01,11,0.0,,Y
IDCJAC0009,086304,2017,01,12,0.0,,Y
IDCJAC0009,086304,2017,01,13,,,
IDCJAC0009,086304,2017,01,14,,,
IDCJAC0009,086304,2017,01,15,,,
IDCJAC0009,086304,2017,01,16,4.6,4,Y
IDCJAC0009,086304,2017,01,17,0.0,,Y
IDCJAC0009,086304,2017,01,18,0.0,,Y
IDCJAC0009,086304,2017,01,19,0.0,,Y
IDCJAC0009,086304,2017,01,20,17.8,1,Y
IDCJAC0009,086304,2017,01,21,5.6,1,Y
IDCJAC0009,086304,2017,01,22,0.0,,Y
IDCJAC0009,086304,2017,01,23,0.0,,Y
IDCJAC0009,086304,2017,01,24,0.6,1,Y
IDCJAC0009,086304,2017,01,25,0.0,,Y
IDCJAC0009,086304,2017,01,26,0.0,,Y
IDCJAC0009,086304,2017,01,27,0.0,,Y
IDCJAC0009,086304,2017,01,28,0.0,,Y
IDCJAC0009,086304,2017,01,29,0.0,,Y
IDCJAC0009,086304,2017,01,30,0.0,,Y
IDCJAC0009,086304,2017,01,31,2.5,1,Y
IDCJAC0009,086304,2017,02,01,0.0,,Y
IDCJAC0009,086304,2017,02,02,0.0,,Y
IDCJAC0009,086304,2017,02,03,0.0,,Y
IDCJAC0009,086304,2017,02,04,,,
IDCJAC0009,086304,2017,02,05,,,
IDCJAC0009,086304,2017,02,06,32.0,3,Y
IDCJAC0009,086304,2017,02,07,0.0,,Y
IDCJAC0009,086304,2017,02,08,0.0,,Y
IDCJAC0009,086304,2017,02,09,0.0,,Y
IDCJAC0009,086304,2017,02,10,0.0,,Y
IDCJAC0009,086304,2017,02,11,0.0,,Y
IDCJAC0009,086304,2017,02,12,0.0,,Y
IDCJAC0009,086304,2017,02,13,2.2,1,Y
IDCJAC0009,086304,2017,02,14,2.1,1,Y
IDCJAC0009,086304,2017,02,15,0.0,,Y
IDCJAC0009,086304,2017,02,16,0.0,,Y
IDCJAC0009,086304,2017,02,17,0.0,,Y
IDCJAC0009,086304,2017,02,18,,,
IDCJAC0009,086304,2017,02,19,,,
IDCJAC0009,086304,2017,02,20,4.3,3,Y
IDCJAC0009,086304,2017,02,21,0.0,,Y
IDCJAC0009,086304,2017,02,22,0.0,,Y
IDCJAC0009,086304,2017,02,23,0.0,,Y
IDCJAC0009,086304,2017,02,24,0.7,1,Y
IDCJAC0009,086304,2017,02,25,0.0,,Y
IDCJAC0009,086304,2017,02,26,0.0,,Y
IDCJAC0009,086304,2017,02,27,0.0,,Y
IDCJAC0009,086304,2017,02,28,0.0,,Y
IDCJAC0009,086304,2017,03,01,0.0,,Y
IDCJAC0009,086304,2017,03,02,0.0,,Y
IDCJAC0009,086304,2017,03,03,0.0,,Y
IDCJAC0009,086304,2017,03,04,0.0,,Y
IDCJAC0009,086304,2017,03,05,0.0,,Y
IDCJAC0009,086304,2017,03,06,0.0,,Y
IDCJAC0009,086304,2017,03,07,0.0,,Y
IDCJAC0009,086304,2017,03,08,0.0,,Y
IDCJAC0009,086304,2017,03,09,0.0,,Y
IDCJAC0009,086304,2017,03,10,0.0,,Y
IDCJAC0009,086304,2017,03,11,0.0,,Y
IDCJAC0009,086304,2017,03,12,0.0,,Y
IDCJAC0009,086304,2017,03,13,0.0,,Y
IDCJAC0009,086304,2017,03,14,0.2,1,Y
IDCJAC0009,086304,2017,03,15,0.0,,Y
IDCJAC0009,086304,2017,03,16,0.0,,Y
IDCJAC0009,086304,2017,03,17,0.0,,Y
IDCJAC0009,086304,2017,03,18,0.0,,Y
IDCJAC0009,086304,2017,03,19,0.0,,Y
IDCJAC0009,086304,2017,03,20,0.0,,Y
IDCJAC0009,086304,2017,03,21,7.0,1,Y
IDCJAC0009,086304,2017,03,22,13.0,2,Y
IDCJAC0009,086304,2017,03,23,0.0,,Y
IDCJAC0009,086304,2017,03,24,0.0,,Y
IDCJAC0009,086304,2017,03,25,0.0,,Y
IDCJAC0009,086304,2017,03,26,0.0,,Y
IDCJAC0009,086304,2017,03,27,0.0,,Y
IDCJAC0009,086304,2017,03,28,4.8,1,Y
IDCJAC0009,086304,2017,03,29,0.0,,Y
IDCJAC0009,086304,2017,03,30,4.8,1,Y
IDCJAC0009,086304,2017,03,31,6.0,1,Y
IDCJAC0009,086304,2017,04,01,0.0,1,Y
IDCJAC0009,086304,2017,04,02,,,
IDCJAC0009,086304,2017,04,03,0.6,2,Y
IDCJAC0009,086304,2017,04,04,0.0,,Y
IDCJAC0009,086304,2017,04,05,0.0,,Y
IDCJAC0009,086304,2017,04,06,0.0,,Y
IDCJAC0009,086304,2017,04,07,0.0,,Y
IDCJAC0009,086304,2017,04,08,0.0,1,Y
IDCJAC0009,086304,2017,04,09,,,
IDCJAC0009,086304,2017,04,10,30.1,2,Y
IDCJAC0009,086304,2017,04,11,3.8,1,Y
IDCJAC0009,086304,2017,04,12,0.0,,Y
IDCJAC0009,086304,2017,04,13,0.0,,Y
IDCJAC0009,086304,2017,04,14,0.0,,Y
IDCJAC0009,086304,2017,04,15,0.0,,Y
IDCJAC0009,086304,2017,04,16,0.0,,Y
IDCJAC0009,086304,2017,04,17,0.0,,Y
IDCJAC0009,086304,2017,04,18,0.0,,Y
IDCJAC0009,086304,2017,04,19,0.0,,Y
IDCJAC0009,086304,2017,04,20,0.0,,Y
IDCJAC0009,086304,2017,04,21,7.8,1,Y
IDCJAC0009,086304,2017,04,22,,,
IDCJAC0009,086304,2017,04,23,,,
IDCJAC0009,086304,2017,04,24,5.5,3,Y
IDCJAC0009,086304,2017,04,25,,,
IDCJAC0009,086304,2017,04,26,46.9,2,Y
IDCJAC0009,086304,2017,04,27,11.2,1,Y
IDCJAC0009,086304,2017,04,28,,,
IDCJAC0009,086304,2017,04,29,,,
IDCJAC0009,086304,2017,04,30,2.3,3,Y
IDCJAC0009,086304,2017,05,01,0.2,1,Y
IDCJAC0009,086304,2017,05,02,,,
IDCJAC0009,086304,2017,05,03,4.9,2,Y
IDCJAC0009,086304,2017,05,04,0.0,,Y
IDCJAC0009,086304,2017,05,05,0.0,,Y
IDCJAC0009,086304,2017,05,06,0.0,,Y
IDCJAC0009,086304,2017,05,07,,,
IDCJAC0009,086304,2017,05,08,3.8,2,Y
IDCJAC0009,086304,2017,05,09,1.6,1,Y
IDCJAC0009,086304,2017,05,10,0.0,,Y
IDCJAC0009,086304,2017,05,11,0.0,,Y
IDCJAC0009,086304,2017,05,12,0.0,,Y
IDCJAC0009,086304,2017,05,13,0.0,,Y
IDCJAC0009,086304,2017,05,14,0.0,,Y
IDCJAC0009,086304,2017,05,15,0.0,,Y
IDCJAC0009,086304,2017,05,16,0.0,,Y
IDCJAC0009,086304,2017,05,17,0.0,,Y
IDCJAC0009,086304,2017,05,18,0.0,,Y
IDCJAC0009,086304,2017,05,19,0.0,,Y
IDCJAC0009,086304,2017,05,20,0.0,,Y
IDCJAC0009,086304,2017,05,21,0.0,,Y
IDCJAC0009,086304,2017,05,22,0.0,,Y
IDCJAC0009,086304,2017,05,23,2.0,1,Y
IDCJAC0009,086304,2017,05,24,0.4,1,Y
IDCJAC0009,086304,2017,05,25,0.0,,Y
IDCJAC0009,086304,2017,05,26,0.0,,Y
IDCJAC0009,086304,2017,05,27,,,
IDCJAC0009,086304,2017,05,28,,,
IDCJAC0009,086304,2017,05,29,7.2,3,Y
IDCJAC0009,086304,2017,05,30,3.2,1,Y
IDCJAC0009,086304,2017,05,31,0.0,,Y
IDCJAC0009,086304,2017,06,01,0.2,1,Y
IDCJAC0009,086304,2017,06,02,0.0,,Y
IDCJAC0009,086304,2017,06,03,0.0,,Y
IDCJAC0009,086304,2017,06,04,0.0,,Y
IDCJAC0009,086304,2017,06,05,0.0,,Y
IDCJAC0009,086304,2017,06,06,6.9,1,Y
IDCJAC0009,086304,2017,06,07,0.0,,Y
IDCJAC0009,086304,2017,06,08,1.1,1,Y
IDCJAC0009,086304,2017,06,09,2.6,1,Y
IDCJAC0009,086304,2017,06,10,0.0,,Y
IDCJAC0009,086304,2017,06,11,0.0,,Y
IDCJAC0009,086304,2017,06,12,0.0,,Y
IDCJAC0009,086304,2017,06,13,0.7,1,Y
IDCJAC0009,086304,2017,06,14,0.0,,Y
IDCJAC0009,086304,2017,06,15,0.0,,Y
IDCJAC0009,086304,2017,06,16,0.0,,Y
IDCJAC0009,086304,2017,06,17,0.0,,Y
IDCJAC0009,086304,2017,06,18,0.0,,Y
IDCJAC0009,086304,2017,06,19,0.2,1,Y
IDCJAC0009,086304,2017,06,20,0.0,,Y
IDCJAC0009,086304,2017,06,21,0.8,1,Y
IDCJAC0009,086304,2017,06,22,0.0,,Y
IDCJAC0009,086304,2017,06,23,0.0,,Y
IDCJAC0009,086304,2017,06,24,0.0,,Y
IDCJAC0009,086304,2017,06,25,0.0,,Y
IDCJAC0009,086304,2017,06,26,3.8,1,Y
IDCJAC0009,086304,2017,06,27,0.0,,Y
IDCJAC0009,086304,2017,06,28,0.0,,Y
IDCJAC0009,086304,2017,06,29,0.2,1,Y
IDCJAC0009,086304,2017,06,30,5.3,1,Y
IDCJAC0009,086304,2017,07,01,,,
IDCJAC0009,086304,2017,07,02,,,
IDCJAC0009,086304,2017,07,03,0.2,3,Y
IDCJAC0009,086304,2017,07,04,3.8,1,Y
IDCJAC0009,086304,2017,07,05,0.1,1,Y
IDCJAC0009,086304,2017,07,06,0.0,,Y
IDCJAC0009,086304,2017,07,07,0.0,,Y
IDCJAC0009,086304,2017,07,08,,,
IDCJAC0009,086304,2017,07,09,,,
IDCJAC0009,086304,2017,07,10,1.3,3,Y
IDCJAC0009,086304,2017,07,11,1.5,1,Y
IDCJAC0009,086304,2017,07,12,0.0,,Y
IDCJAC0009,086304,2017,07,13,0.0,,Y
IDCJAC0009,086304,2017,07,14,2.4,1,Y
IDCJAC0009,086304,2017,07,15,,,
IDCJAC0009,086304,2017,07,16,,,
IDCJAC0009,086304,2017,07,17,0.3,3,Y
IDCJAC0009,086304,2017,07,18,0.4,1,Y
IDCJAC0009,086304,2017,07,19,0.0,,Y
IDCJAC0009,086304,2017,07,20,5.4,1,Y
IDCJAC0009,086304,2017,07,21,2.0,1,Y
IDCJAC0009,086304,2017,07,22,,,
IDCJAC0009,086304,2017,07,23,,,
IDCJAC0009,086304,2017,07,24,10.4,3,Y
IDCJAC0009,086304,2017,07,25,0.0,,Y
IDCJAC0009,086304,2017,07,26,1.5,1,Y
IDCJAC0009,086304,2017,07,27,0.4,1,Y
IDCJAC0009,086304,2017,07,28,3.1,1,Y
IDCJAC0009,086304,2017,07,29,0.0,,Y
IDCJAC0009,086304,2017,07,30,0.0,,Y
IDCJAC0009,086304,2017,07,31,0.0,,Y
IDCJAC0009,086304,2017,08,01,0.0,,Y
IDCJAC0009,086304,2017,08,02,0.0,,Y
IDCJAC0009,086304,2017,08,03,0.0,,Y
IDCJAC0009,086304,2017,08,04,8.6,1,Y
IDCJAC0009,086304,2017,08,05,,,
IDCJAC0009,086304,2017,08,06,,,
IDCJAC0009,086304,2017,08,07,7.4,3,Y
IDCJAC0009,086304,2017,08,08,1.6,1,Y
IDCJAC0009,086304,2017,08,09,0.0,,Y
IDCJAC0009,086304,2017,08,10,0.0,,Y
IDCJAC0009,086304,2017,08,11,0.0,,Y
IDCJAC0009,086304,2017,08,12,,,
IDCJAC0009,086304,2017,08,13,,,
IDCJAC0009,086304,2017,08,14,5.6,3,Y
IDCJAC0009,086304,2017,08,15,0.4,1,Y
IDCJAC0009,086304,2017,08,16,4.1,1,Y
IDCJAC0009,086304,2017,08,17,1.1,1,Y
IDCJAC0009,086304,2017,08,18,4.3,1,Y
IDCJAC0009,086304,2017,08,19,,,
IDCJAC0009,086304,2017,08,20,,,
IDCJAC0009,086304,2017,08,21,10.5,3,Y
IDCJAC0009,086304,2017,08,22,3.0,1,Y
IDCJAC0009,086304,2017,08,23,0.0,,Y
IDCJAC0009,086304,2017,08,24,10.2,1,Y
IDCJAC0009,086304,2017,08,25,0.0,,Y
IDCJAC0009,086304,2017,08,26,,,
IDCJAC0009,086304,2017,08,27,,,
IDCJAC0009,086304,2017,08,28,8.8,3,Y
IDCJAC0009,086304,2017,08,29,0.0,,Y
IDCJAC0009,086304,2017,08,30,0.0,,Y
IDCJAC0009,086304,2017,08,31,0.0,,Y
IDCJAC0009,086304,2017,09,01,0.0,,Y
IDCJAC0009,086304,2017,09,02,,,
IDCJAC0009,086304,2017,09,03,,,
IDCJAC0009,086304,2017,09,04,1.8,3,Y
IDCJAC0009,086304,2017,09,05,0.0,,Y
IDCJAC0009,086304,2017,09,06,4.6,1,Y
IDCJAC0009,086304,2017,09,07,1.8,1,Y
IDCJAC0009,086304,2017,09,08,2.4,1,Y
IDCJAC0009,086304,2017,09,09,,,
IDCJAC0009,086304,2017,09,10,,,
IDCJAC0009,086304,2017,09,11,1.1,3,Y
IDCJAC0009,086304,2017,09,12,0.1,1,Y
IDCJAC0009,086304,2017,09,13,3.1,1,Y
IDCJAC0009,086304,2017,09,14,2.0,1,Y
IDCJAC0009,086304,2017,09,15,0.0,,Y
IDCJAC0009,086304,2017,09,16,21.1,1,Y
IDCJAC0009,086304,2017,09,17,,,
IDCJAC0009,086304,2017,09,18,2.0,2,Y
IDCJAC0009,086304,2017,09,19,0.0,,Y
IDCJAC0009,086304,2017,09,20,0.0,,Y
IDCJAC0009,086304,2017,09,21,0.0,,Y
IDCJAC0009,086304,2017,09,22,0.0,,Y
IDCJAC0009,086304,2017,09,23,0.0,,Y
IDCJAC0009,086304,2017,09,24,0.0,,Y
IDCJAC0009,086304,2017,09,25,,,
IDCJAC0009,086304,2017,09,26,2.3,2,Y
IDCJAC0009,086304,2017,09,27,0.0,,Y
IDCJAC0009,086304,2017,09,28,0.0,,Y
IDCJAC0009,086304,2017,09,29,0.0,,Y
IDCJAC0009,086304,2017,09,30,0.0,,Y
IDCJAC0009,086304,2017,10,01,0.0,,Y
IDCJAC0009,086304,2017,10,02,0.0,,Y
IDCJAC0009,086304,2017,10,03,0.0,,Y
IDCJAC0009,086304,2017,10,04,0.0,,Y
IDCJAC0009,086304,2017,10,05,0.0,,Y
IDCJAC0009,086304,2017,10,06,3.2,1,Y
IDCJAC0009,086304,2017,10,07,0.0,1,Y
IDCJAC0009,086304,2017,10,08,0.0,1,Y
IDCJAC0009,086304,2017,10,09,3.4,1,Y
IDCJAC0009,086304,2017,10,10,0.0,,Y
IDCJAC0009,086304,2017,10,11,0.0,,Y
IDCJAC0009,086304,2017,10,12,9.9,1,Y
IDCJAC0009,086304,2017,10,13,0.0,,Y
IDCJAC0009,086304,2017,10,14,0.0,,Y
IDCJAC0009,086304,2017,10,15,0.0,,Y
IDCJAC0009,086304,2017,10,16,0.0,,Y
IDCJAC0009,086304,2017,10,17,0.0,,Y
IDCJAC0009,086304,2017,10,18,0.0,,Y
IDCJAC0009,086304,2017,10,19,0.0,,Y
IDCJAC0009,086304,2017,10,20,1.8,1,Y
IDCJAC0009,086304,2017,10,21,,,
IDCJAC0009,086304,2017,10,22,,,
IDCJAC0009,086304,2017,10,23,1.8,3,Y
IDCJAC0009,086304,2017,10,24,0.0,,Y
IDCJAC0009,086304,2017,10,25,10.7,1,Y
IDCJAC0009,086304,2017,10,26,0.2,1,Y
IDCJAC0009,086304,2017,10,27,0.0,,Y
IDCJAC0009,086304,2017,10,28,,,
IDCJAC0009,086304,2017,10,29,,,
IDCJAC0009,086304,2017,10,30,5.2,3,Y
IDCJAC0009,086304,2017,10,31,6.4,1,Y
IDCJAC0009,086304,2017,11,01,,,
IDCJAC0009,086304,2017,11,02,1.1,2,Y
IDCJAC0009,086304,2017,11,03,2.0,1,Y
IDCJAC0009,086304,2017,11,04,,,
IDCJAC0009,086304,2017,11,05,,,
IDCJAC0009,086304,2017,11,06,,,
IDCJAC0009,086304,2017,11,07,,,
IDCJAC0009,086304,2017,11,08,8.0,5,Y
IDCJAC0009,086304,2017,11,09,0.0,,Y
IDCJAC0009,086304,2017,11,10,0.0,,Y
IDCJAC0009,086304,2017,11,11,0.0,,Y
IDCJAC0009,086304,2017,11,12,0.0,,Y
IDCJAC0009,086304,2017,11,13,0.0,,Y
IDCJAC0009,086304,2017,11,14,0.0,,Y
IDCJAC0009,086304,2017,11,15,0.0,,Y
IDCJAC0009,086304,2017,11,16,3.8,1,Y
IDCJAC0009,086304,2017,11,17,9.0,1,Y
IDCJAC0009,086304,2017,11,18,,,
IDCJAC0009,086304,2017,11,19,,,
IDCJAC0009,086304,2017,11,20,33.0,3,Y
IDCJAC0009,086304,2017,11,21,0.0,,Y
IDCJAC0009,086304,2017,11,22,0.0,,Y
IDCJAC0009,086304,2017,11,23,0.0,,Y
IDCJAC0009,086304,2017,11,24,0.0,,Y
IDCJAC0009,086304,2017,11,25,,,
IDCJAC0009,086304,2017,11,26,,,
IDCJAC0009,086304,2017,11,27,8.4,3,Y
IDCJAC0009,086304,2017,11,28,0.0,,Y
IDCJAC0009,086304,2017,11,29,0.0,,Y
IDCJAC0009,086304,2017,11,30,0.0,,Y
IDCJAC0009,086304,2017,12,01,0.0,,Y
IDCJAC0009,086304,2017,12,02,,,
IDCJAC0009,086304,2017,12,03,,,
IDCJAC0009,086304,2017,12,04,68.0,3,Y
IDCJAC0009,086304,2017,12,05,1.6,1,Y
IDCJAC0009,086304,2017,12,06,0.0,,Y
IDCJAC0009,086304,2017,12,07,0.0,,Y
IDCJAC0009,086304,2017,12,08,27.5,1,Y
IDCJAC0009,086304,2017,12,09,0.0,,Y
IDCJAC0009,086304,2017,12,10,0.0,,Y
IDCJAC0009,086304,2017,12,11,0.0,,Y
IDCJAC0009,086304,2017,12,12,0.0,,Y
IDCJAC0009,086304,2017,12,13,0.0,,Y
IDCJAC0009,086304,2017,12,14,0.0,,Y
IDCJAC0009,086304,2017,12,15,0.0,,Y
IDCJAC0009,086304,2017,12,16,0.0,,Y
IDCJAC0009,086304,2017,12,17,0.0,,Y
IDCJAC0009,086304,2017,12,18,0.0,,Y
IDCJAC0009,086304,2017,12,19,0.0,,Y
IDCJAC0009,086304,2017,12,20,16.4,1,Y
IDCJAC0009,086304,2017,12,21,0.0,,Y
IDCJAC0009,086304,2017,12,22,0.0,,Y
IDCJAC0009,086304,2017,12,23,,,
IDCJAC0009,086304,2017,12,24,,,
IDCJAC0009,086304,2017,12,25,,,
IDCJAC0009,086304,2017,12,26,0.3,4,Y
IDCJAC0009,086304,2017,12,27,0.0,,Y
IDCJAC0009,086304,2017,12,28,0.0,,Y
IDCJAC0009,086304,2017,12,29,0.3,1,Y
IDCJAC0009,086304,2017,12,30,0.0,,Y
IDCJAC0009,086304,2017,12,31,0.0,,Y
